datetime,water_level_STND_meters
12/4/2016 19:54,6.171
12/4/2016 20:00,6.143
12/4/2016 20:06,6.101
12/4/2016 20:12,6.093
12/4/2016 20:18,6.065
12/4/2016 20:24,6.074
12/4/2016 20:30,6.056
12/4/2016 20:36,6.049
12/4/2016 20:42,6.029
12/4/2016 20:48,6.023
12/4/2016 20:54,6.044
12/4/2016 21:00,6.027
12/4/2016 21:06,6.028
12/4/2016 21:12,6.023
12/4/2016 21:18,6.025
12/4/2016 21:24,6.041
12/4/2016 21:30,6
12/4/2016 21:36,6.002
12/4/2016 21:42,6.022
12/4/2016 21:48,5.996
12/4/2016 21:54,6.014
12/4/2016 22:00,6.026
12/4/2016 22:06,6.035
12/4/2016 22:12,6.024
12/4/2016 22:18,6.057
12/4/2016 22:24,6.049
12/4/2016 22:30,6.085
12/4/2016 22:36,6.097
12/4/2016 22:42,6.113
12/4/2016 22:48,6.123
12/4/2016 22:54,6.166
12/4/2016 23:00,6.173
12/4/2016 23:06,6.188
12/4/2016 23:12,6.181
12/4/2016 23:18,6.214
12/4/2016 23:24,6.22
12/4/2016 23:30,6.271
12/4/2016 23:36,6.279
12/4/2016 23:42,6.292
12/4/2016 23:48,6.315
12/4/2016 23:54,6.349
12/5/2016 0:00,6.371
12/5/2016 0:06,6.403
12/5/2016 0:12,6.403
12/5/2016 0:18,6.432
12/5/2016 0:24,6.451
12/5/2016 0:30,6.455
12/5/2016 0:36,6.469
12/5/2016 0:42,6.513
12/5/2016 0:48,6.526
12/5/2016 0:54,6.529
12/5/2016 1:00,6.565
12/5/2016 1:06,6.574
12/5/2016 1:12,6.624
12/5/2016 1:18,6.619
12/5/2016 1:24,6.676
12/5/2016 1:30,6.686
12/5/2016 1:36,6.699
12/5/2016 1:42,6.758
12/5/2016 1:48,6.758
12/5/2016 1:54,6.792
12/5/2016 2:00,6.812
12/5/2016 2:06,6.832
12/5/2016 2:12,6.831
12/5/2016 2:18,6.858
12/5/2016 2:24,6.864
12/5/2016 2:30,6.867
12/5/2016 2:36,6.883
12/5/2016 2:42,6.904
12/5/2016 2:48,6.933
12/5/2016 2:54,6.975
12/5/2016 3:00,6.992
12/5/2016 3:06,7.006
12/5/2016 3:12,7.016
12/5/2016 3:18,7.003
12/5/2016 3:24,7.026
12/5/2016 3:30,7.028
12/5/2016 3:36,7.037
12/5/2016 3:42,7.046
12/5/2016 3:48,7.074
12/5/2016 3:54,7.065
12/5/2016 4:00,7.069
12/5/2016 4:06,7.037
12/5/2016 4:12,7.06
12/5/2016 4:18,7.042
12/5/2016 4:24,7.023
12/5/2016 4:30,7.001
12/5/2016 4:36,6.991
12/5/2016 4:42,6.962
12/5/2016 4:48,6.965
12/5/2016 4:54,6.929
12/5/2016 5:00,6.929
12/5/2016 5:06,6.875
12/5/2016 5:12,6.887
12/5/2016 5:18,6.847
12/5/2016 5:24,6.825
12/5/2016 5:30,6.823
12/5/2016 5:36,6.781
12/5/2016 5:42,6.774
12/5/2016 5:48,6.723
12/5/2016 5:54,6.73
12/5/2016 6:00,6.681
12/5/2016 6:06,6.657
12/5/2016 6:12,6.625
12/5/2016 6:18,6.616
12/5/2016 6:24,6.6
12/5/2016 6:30,6.571
12/5/2016 6:36,6.546
12/5/2016 6:42,6.515
12/5/2016 6:48,6.459
12/5/2016 6:54,6.455
12/5/2016 7:00,6.434
12/5/2016 7:06,6.402
12/5/2016 7:12,6.379
12/5/2016 7:18,6.327
12/5/2016 7:24,6.326
12/5/2016 7:30,6.278
12/5/2016 7:36,6.245
12/5/2016 7:42,6.244
12/5/2016 7:48,6.196
12/5/2016 7:54,6.196
12/5/2016 8:00,6.15
12/5/2016 8:06,6.172
12/5/2016 8:12,6.182
12/5/2016 8:18,6.193
12/5/2016 8:24,6.187
12/5/2016 8:30,6.178
12/5/2016 8:36,6.155
12/5/2016 8:42,6.13
12/5/2016 8:48,6.136
12/5/2016 8:54,6.128
12/5/2016 9:00,6.118
12/5/2016 9:06,6.119
12/5/2016 9:12,6.127
12/5/2016 9:18,6.105
12/5/2016 9:24,6.131
12/5/2016 9:30,6.12
12/5/2016 9:36,6.113
12/5/2016 9:42,6.11
12/5/2016 9:48,6.107
12/5/2016 9:54,6.096
12/5/2016 10:00,6.065
12/5/2016 10:06,6.035
12/5/2016 10:12,6.012
12/5/2016 10:18,6.02
12/5/2016 10:24,6.016
12/5/2016 10:30,6.029
12/5/2016 10:36,6.027
12/5/2016 10:42,6.049
12/5/2016 10:48,6.064
12/5/2016 10:54,6.101
12/5/2016 11:00,6.128
12/5/2016 11:06,6.148
12/5/2016 11:12,6.125
12/5/2016 11:18,6.126
12/5/2016 11:24,6.173
12/5/2016 11:30,6.202
12/5/2016 11:36,6.226
12/5/2016 11:42,6.222
12/5/2016 11:48,6.241
12/5/2016 11:54,6.265
12/5/2016 12:00,6.288
12/5/2016 12:06,6.287
12/5/2016 12:12,6.308
12/5/2016 12:18,6.344
12/5/2016 12:24,6.352
12/5/2016 12:30,6.374
12/5/2016 12:36,6.405
12/5/2016 12:42,6.46
12/5/2016 12:48,6.472
12/5/2016 12:54,6.489
12/5/2016 13:00,6.478
12/5/2016 13:06,6.502
12/5/2016 13:12,6.538
12/5/2016 13:18,6.544
12/5/2016 13:24,6.598
12/5/2016 13:30,6.59
12/5/2016 13:36,6.624
12/5/2016 13:42,6.649
12/5/2016 13:48,6.654
12/5/2016 13:54,6.678
12/5/2016 14:00,6.7
12/5/2016 14:06,6.685
12/5/2016 14:12,6.689
12/5/2016 14:18,6.717
12/5/2016 14:24,6.726
12/5/2016 14:30,6.738
12/5/2016 14:36,6.71
12/5/2016 14:42,6.744
12/5/2016 14:48,6.766
12/5/2016 14:54,6.788
12/5/2016 15:00,6.781
12/5/2016 15:06,6.795
12/5/2016 15:12,6.837
12/5/2016 15:18,6.862
12/5/2016 15:24,6.877
12/5/2016 15:30,6.91
12/5/2016 15:36,6.945
12/5/2016 15:42,6.97
12/5/2016 15:48,6.987
12/5/2016 15:54,6.989
12/5/2016 16:00,6.989
12/5/2016 16:06,7.016
12/5/2016 16:12,7.006
12/5/2016 16:18,7.012
12/5/2016 16:24,7.008
12/5/2016 16:30,7.023
12/5/2016 16:36,7.036
12/5/2016 16:42,7.037
12/5/2016 16:48,7.08
12/5/2016 16:54,7.045
12/5/2016 17:00,7.075
12/5/2016 17:06,7.09
12/5/2016 17:12,7.051
12/5/2016 17:18,7.088
12/5/2016 17:24,7.106
12/5/2016 17:30,7.055
12/5/2016 17:36,7.029
12/5/2016 17:42,7.017
12/5/2016 17:48,6.979
12/5/2016 17:54,6.959
12/5/2016 18:00,6.974
12/5/2016 18:06,6.959
12/5/2016 18:12,6.954
12/5/2016 18:18,6.929
12/5/2016 18:24,6.885
12/5/2016 18:30,6.885
12/5/2016 18:36,6.852
12/5/2016 18:42,6.793
12/5/2016 18:48,6.768
12/5/2016 18:54,6.729
12/5/2016 19:00,6.667
12/5/2016 19:06,6.669
12/5/2016 19:12,6.606
12/5/2016 19:18,6.593
12/5/2016 19:24,6.549
12/5/2016 19:30,6.501
12/5/2016 19:36,6.44
12/5/2016 19:42,6.415
12/5/2016 19:48,6.365
12/5/2016 19:54,6.319
12/5/2016 20:00,6.302
12/5/2016 20:06,6.289
12/5/2016 20:12,6.267
12/5/2016 20:18,6.234
12/5/2016 20:24,6.223
12/5/2016 20:30,6.197
12/5/2016 20:36,6.22
12/5/2016 20:42,6.194
12/5/2016 20:48,6.183
12/5/2016 20:54,6.194
12/5/2016 21:00,6.162
12/5/2016 21:06,6.141
12/5/2016 21:12,6.135
12/5/2016 21:18,6.109
12/5/2016 21:24,6.081
12/5/2016 21:30,6.076
12/5/2016 21:36,6.068
12/5/2016 21:42,6.057
12/5/2016 21:48,6.003
12/5/2016 21:54,6.022
12/5/2016 22:00,6.014
12/5/2016 22:06,6.014
12/5/2016 22:12,6.038
12/5/2016 22:18,6.043
12/5/2016 22:24,6.024
12/5/2016 22:30,6.039
12/5/2016 22:36,6.067
12/5/2016 22:42,6.094
12/5/2016 22:48,6.091
12/5/2016 22:54,6.09
12/5/2016 23:00,6.118
12/5/2016 23:06,6.139
12/5/2016 23:12,6.18
12/5/2016 23:18,6.211
12/5/2016 23:24,6.221
12/5/2016 23:30,6.26
12/5/2016 23:36,6.263
12/5/2016 23:42,6.245
12/5/2016 23:48,6.291
12/5/2016 23:54,6.308
12/6/2016 0:00,6.334
12/6/2016 0:06,6.381
12/6/2016 0:12,6.357
12/6/2016 0:18,6.385
12/6/2016 0:24,6.4
12/6/2016 0:30,6.439
12/6/2016 0:36,6.434
12/6/2016 0:42,6.454
12/6/2016 0:48,6.488
12/6/2016 0:54,6.48
12/6/2016 1:00,6.505
12/6/2016 1:06,6.552
12/6/2016 1:12,6.541
12/6/2016 1:18,6.561
12/6/2016 1:24,6.557
12/6/2016 1:30,6.616
12/6/2016 1:36,6.649
12/6/2016 1:42,6.662
12/6/2016 1:48,6.654
12/6/2016 1:54,6.668
12/6/2016 2:00,6.695
12/6/2016 2:06,6.71
12/6/2016 2:12,6.711
12/6/2016 2:18,6.733
12/6/2016 2:24,6.754
12/6/2016 2:30,6.793
12/6/2016 2:36,6.829
12/6/2016 2:42,6.885
12/6/2016 2:48,6.916
12/6/2016 2:54,6.915
12/6/2016 3:00,6.948
12/6/2016 3:06,6.963
12/6/2016 3:12,6.971
12/6/2016 3:18,6.986
12/6/2016 3:24,6.968
12/6/2016 3:30,6.975
12/6/2016 3:36,7.014
12/6/2016 3:42,7.026
12/6/2016 3:48,7.026
12/6/2016 3:54,7.03
12/6/2016 4:00,7.028
12/6/2016 4:06,7.03
12/6/2016 4:12,7.05
12/6/2016 4:18,7.083
12/6/2016 4:24,7.104
12/6/2016 4:30,7.118
12/6/2016 4:36,7.105
12/6/2016 4:42,7.103
12/6/2016 4:48,7.086
12/6/2016 4:54,7.09
12/6/2016 5:00,7.11
12/6/2016 5:06,7.109
12/6/2016 5:12,7.11
12/6/2016 5:18,7.119
12/6/2016 5:24,7.079
12/6/2016 5:30,7.08
12/6/2016 5:36,7.04
12/6/2016 5:42,7.036
12/6/2016 5:48,7.018
12/6/2016 5:54,7.036
12/6/2016 6:00,7.022
12/6/2016 6:06,6.958
12/6/2016 6:12,6.964
12/6/2016 6:18,6.957
12/6/2016 6:24,6.94
12/6/2016 6:30,6.911
12/6/2016 6:36,6.921
12/6/2016 6:42,6.862
12/6/2016 6:48,6.863
12/6/2016 6:54,6.841
12/6/2016 7:00,6.8
12/6/2016 7:06,6.793
12/6/2016 7:12,6.764
12/6/2016 7:18,6.809
12/6/2016 7:24,6.732
12/6/2016 7:30,6.707
12/6/2016 7:36,6.706
12/6/2016 7:42,6.713
12/6/2016 7:48,6.661
12/6/2016 7:54,6.651
12/6/2016 8:00,6.58
12/6/2016 8:06,6.57
12/6/2016 8:12,6.55
12/6/2016 8:18,6.517
12/6/2016 8:24,6.494
12/6/2016 8:30,6.52
12/6/2016 8:36,6.497
12/6/2016 8:42,6.47
12/6/2016 8:48,6.442
12/6/2016 8:54,6.441
12/6/2016 9:00,6.394
12/6/2016 9:06,6.384
12/6/2016 9:12,6.388
12/6/2016 9:18,6.368
12/6/2016 9:24,6.367
12/6/2016 9:30,6.392
12/6/2016 9:36,6.381
12/6/2016 9:42,6.413
12/6/2016 9:48,6.416
12/6/2016 9:54,6.327
12/6/2016 10:00,6.333
12/6/2016 10:06,6.323
12/6/2016 10:12,6.272
12/6/2016 10:18,6.337
12/6/2016 10:24,6.278
12/6/2016 10:30,6.346
12/6/2016 10:36,6.338
12/6/2016 10:42,6.346
12/6/2016 10:48,6.343
12/6/2016 10:54,6.373
12/6/2016 11:00,6.369
12/6/2016 11:06,6.376
12/6/2016 11:12,6.389
12/6/2016 11:18,6.387
12/6/2016 11:24,6.405
12/6/2016 11:30,6.424
12/6/2016 11:36,6.451
12/6/2016 11:42,6.477
12/6/2016 11:48,6.521
12/6/2016 11:54,6.585
12/6/2016 12:00,6.583
12/6/2016 12:06,6.521
12/6/2016 12:12,6.562
12/6/2016 12:18,6.564
12/6/2016 12:24,6.589
12/6/2016 12:30,6.554
12/6/2016 12:36,6.651
12/6/2016 12:42,6.706
12/6/2016 12:48,6.75
12/6/2016 12:54,6.757
12/6/2016 13:00,6.695
12/6/2016 13:06,6.727
12/6/2016 13:12,6.797
12/6/2016 13:18,6.859
12/6/2016 13:24,6.859
12/6/2016 13:30,6.856
12/6/2016 13:36,6.906
12/6/2016 13:42,6.956
12/6/2016 13:48,6.999
12/6/2016 13:54,7.031
12/6/2016 14:00,7.043
12/6/2016 14:06,7.06
12/6/2016 14:12,7.091
12/6/2016 14:18,7.124
12/6/2016 14:24,7.192
12/6/2016 14:30,7.173
12/6/2016 14:36,7.183
12/6/2016 14:42,7.22
12/6/2016 14:48,7.246
12/6/2016 14:54,7.253
12/6/2016 15:00,7.322
12/6/2016 15:06,7.302
12/6/2016 15:12,7.306
12/6/2016 15:18,7.325
12/6/2016 15:24,7.314
12/6/2016 15:30,7.304
12/6/2016 15:36,7.345
12/6/2016 15:42,7.349
12/6/2016 15:48,7.341
12/6/2016 15:54,7.378
12/6/2016 16:00,7.464
12/6/2016 16:06,7.463
12/6/2016 16:12,7.506
12/6/2016 16:18,7.441
12/6/2016 16:24,7.434
12/6/2016 16:30,7.415
12/6/2016 16:36,7.433
12/6/2016 16:42,7.44
12/6/2016 16:48,7.459
12/6/2016 16:54,7.455
12/6/2016 17:00,7.431
12/6/2016 17:06,7.419
12/6/2016 17:12,7.431
12/6/2016 17:18,7.433
12/6/2016 17:24,7.428
12/6/2016 17:30,7.428
12/6/2016 17:36,7.44
12/6/2016 17:42,7.411
12/6/2016 17:48,7.432
12/6/2016 17:54,7.397
12/6/2016 18:00,7.373
12/6/2016 18:06,7.346
12/6/2016 18:12,7.328
12/6/2016 18:18,7.292
12/6/2016 18:24,7.291
12/6/2016 18:30,7.238
12/6/2016 18:36,7.186
12/6/2016 18:42,7.154
12/6/2016 18:48,7.122
12/6/2016 18:54,7.083
12/6/2016 19:00,7.106
12/6/2016 19:06,7.014
12/6/2016 19:12,6.992
12/6/2016 19:18,6.958
12/6/2016 19:24,6.889
12/6/2016 19:30,6.847
12/6/2016 19:36,6.847
12/6/2016 19:42,6.831
12/6/2016 19:48,6.812
12/6/2016 19:54,6.797
12/6/2016 20:00,6.772
12/6/2016 20:06,6.741
12/6/2016 20:12,6.73
12/6/2016 20:18,6.678
12/6/2016 20:24,6.636
12/6/2016 20:30,6.665
12/6/2016 20:36,6.659
12/6/2016 20:42,6.635
12/6/2016 20:48,6.625
12/6/2016 20:54,6.637
12/6/2016 21:00,6.551
12/6/2016 21:06,6.523
12/6/2016 21:12,6.466
12/6/2016 21:18,6.399
12/6/2016 21:24,6.374
12/6/2016 21:30,6.396
12/6/2016 21:36,6.383
12/6/2016 21:42,6.39
12/6/2016 21:48,6.406
12/6/2016 21:54,6.386
12/6/2016 22:00,6.328
12/6/2016 22:06,6.33
12/6/2016 22:12,6.355
12/6/2016 22:18,6.338
12/6/2016 22:24,6.353
12/6/2016 22:30,6.324
12/6/2016 22:36,6.359
12/6/2016 22:42,6.345
12/6/2016 22:48,6.325
12/6/2016 22:54,6.33
12/6/2016 23:00,6.297
12/6/2016 23:06,6.238
12/6/2016 23:12,6.208
12/6/2016 23:18,6.186
12/6/2016 23:24,6.185
12/6/2016 23:30,6.183
12/6/2016 23:36,6.148
12/6/2016 23:42,6.135
12/6/2016 23:48,6.104
12/6/2016 23:54,6.056
12/7/2016 0:00,6.054
12/7/2016 0:06,6.02
12/7/2016 0:12,6.024
12/7/2016 0:18,6.023
12/7/2016 0:24,6
12/7/2016 0:30,6.006
12/7/2016 0:36,5.967
12/7/2016 0:42,5.97
12/7/2016 0:48,5.958
12/7/2016 0:54,5.992
12/7/2016 1:00,6.021
12/7/2016 1:06,6.012
12/7/2016 1:12,6.023
12/7/2016 1:18,6.105
12/7/2016 1:24,6.126
12/7/2016 1:30,6.138
12/7/2016 1:36,6.142
12/7/2016 1:42,6.203
12/7/2016 1:48,6.221
12/7/2016 1:54,6.211
12/7/2016 2:00,6.265
12/7/2016 2:06,6.265
12/7/2016 2:12,6.282
12/7/2016 2:18,6.31
12/7/2016 2:24,6.322
12/7/2016 2:30,6.389
12/7/2016 2:36,6.39
12/7/2016 2:42,6.434
12/7/2016 2:48,6.459
12/7/2016 2:54,6.493
12/7/2016 3:00,6.523
12/7/2016 3:06,6.538
12/7/2016 3:12,6.531
12/7/2016 3:18,6.613
12/7/2016 3:24,6.634
12/7/2016 3:30,6.66
12/7/2016 3:36,6.676
12/7/2016 3:42,6.711
12/7/2016 3:48,6.706
12/7/2016 3:54,6.776
12/7/2016 4:00,6.813
12/7/2016 4:06,6.843
12/7/2016 4:12,6.883
12/7/2016 4:18,6.907
12/7/2016 4:24,6.904
12/7/2016 4:30,6.919
12/7/2016 4:36,6.965
12/7/2016 4:42,6.995
12/7/2016 4:48,7.003
12/7/2016 4:54,7.001
12/7/2016 5:00,7.03
12/7/2016 5:06,7.088
12/7/2016 5:12,7.067
12/7/2016 5:18,7.104
12/7/2016 5:24,7.094
12/7/2016 5:30,7.086
12/7/2016 5:36,7.082
12/7/2016 5:42,7.096
12/7/2016 5:48,7.06
12/7/2016 5:54,7.041
12/7/2016 6:00,7.029
12/7/2016 6:06,7.044
12/7/2016 6:12,7.044
12/7/2016 6:18,7.01
12/7/2016 6:24,6.963
12/7/2016 6:30,6.932
12/7/2016 6:36,6.904
12/7/2016 6:42,6.868
12/7/2016 6:48,6.862
12/7/2016 6:54,6.848
12/7/2016 7:00,6.809
12/7/2016 7:06,6.803
12/7/2016 7:12,6.796
12/7/2016 7:18,6.772
12/7/2016 7:24,6.752
12/7/2016 7:30,6.728
12/7/2016 7:36,6.72
12/7/2016 7:42,6.69
12/7/2016 7:48,6.67
12/7/2016 7:54,6.642
12/7/2016 8:00,6.603
12/7/2016 8:06,6.579
12/7/2016 8:12,6.539
12/7/2016 8:18,6.513
12/7/2016 8:24,6.47
12/7/2016 8:30,6.448
12/7/2016 8:36,6.41
12/7/2016 8:42,6.403
12/7/2016 8:48,6.368
12/7/2016 8:54,6.368
12/7/2016 9:00,6.367
12/7/2016 9:06,6.373
12/7/2016 9:12,6.347
12/7/2016 9:18,6.319
12/7/2016 9:24,6.32
12/7/2016 9:30,6.306
12/7/2016 9:36,6.291
12/7/2016 9:42,6.284
12/7/2016 9:48,6.274
12/7/2016 9:54,6.27
12/7/2016 10:00,6.274
12/7/2016 10:06,6.25
12/7/2016 10:12,6.235
12/7/2016 10:18,6.224
12/7/2016 10:24,6.216
12/7/2016 10:30,6.209
12/7/2016 10:36,6.219
12/7/2016 10:42,6.227
12/7/2016 10:48,6.224
12/7/2016 10:54,6.19
12/7/2016 11:00,6.185
12/7/2016 11:06,6.184
12/7/2016 11:12,6.158
12/7/2016 11:18,6.145
12/7/2016 11:24,6.134
12/7/2016 11:30,6.129
12/7/2016 11:36,6.123
12/7/2016 11:42,6.123
12/7/2016 11:48,6.101
12/7/2016 11:54,6.106
12/7/2016 12:00,6.102
12/7/2016 12:06,6.096
12/7/2016 12:12,6.105
12/7/2016 12:18,6.107
12/7/2016 12:24,6.127
12/7/2016 12:30,6.128
12/7/2016 12:36,6.112
12/7/2016 12:42,6.141
12/7/2016 12:48,6.144
12/7/2016 12:54,6.154
12/7/2016 13:00,6.169
12/7/2016 13:06,6.179
12/7/2016 13:12,6.19
12/7/2016 13:18,6.215
12/7/2016 13:24,6.234
12/7/2016 13:30,6.264
12/7/2016 13:36,6.279
12/7/2016 13:42,6.298
12/7/2016 13:48,6.331
12/7/2016 13:54,6.373
12/7/2016 14:00,6.382
12/7/2016 14:06,6.408
12/7/2016 14:12,6.429
12/7/2016 14:18,6.451
12/7/2016 14:24,6.506
12/7/2016 14:30,6.521
12/7/2016 14:36,6.541
12/7/2016 14:42,6.574
12/7/2016 14:48,6.616
12/7/2016 14:54,6.629
12/7/2016 15:00,6.637
12/7/2016 15:06,6.667
12/7/2016 15:12,6.693
12/7/2016 15:18,6.721
12/7/2016 15:24,6.768
12/7/2016 15:30,6.814
12/7/2016 15:36,6.844
12/7/2016 15:42,6.861
12/7/2016 15:48,6.887
12/7/2016 15:54,6.928
12/7/2016 16:00,6.958
12/7/2016 16:06,6.991
12/7/2016 16:12,7.032
12/7/2016 16:18,7.072
12/7/2016 16:24,7.101
12/7/2016 16:30,7.116
12/7/2016 16:36,7.131
12/7/2016 16:42,7.146
12/7/2016 16:48,7.171
12/7/2016 16:54,7.178
12/7/2016 17:00,7.21
12/7/2016 17:06,7.223
12/7/2016 17:12,7.253
12/7/2016 17:18,7.264
12/7/2016 17:24,7.288
12/7/2016 17:30,7.293
12/7/2016 17:36,7.287
12/7/2016 17:42,7.271
12/7/2016 17:48,7.28
12/7/2016 17:54,7.285
12/7/2016 18:00,7.259
12/7/2016 18:06,7.259
12/7/2016 18:12,7.239
12/7/2016 18:18,7.225
12/7/2016 18:24,7.23
12/7/2016 18:30,7.238
12/7/2016 18:36,7.208
12/7/2016 18:42,7.178
12/7/2016 18:48,7.182
12/7/2016 18:54,7.165
12/7/2016 19:00,7.134
12/7/2016 19:06,7.107
12/7/2016 19:12,7.067
12/7/2016 19:18,7.038
12/7/2016 19:24,7.022
12/7/2016 19:30,6.997
12/7/2016 19:36,6.98
12/7/2016 19:42,6.953
12/7/2016 19:48,6.91
12/7/2016 19:54,6.873
12/7/2016 20:00,6.854
12/7/2016 20:06,6.84
12/7/2016 20:12,6.824
12/7/2016 20:18,6.803
12/7/2016 20:24,6.779
12/7/2016 20:30,6.748
12/7/2016 20:36,6.723
12/7/2016 20:42,6.694
12/7/2016 20:48,6.683
12/7/2016 20:54,6.66
12/7/2016 21:00,6.647
12/7/2016 21:06,6.633
12/7/2016 21:12,6.608
12/7/2016 21:18,6.576
12/7/2016 21:24,6.565
12/7/2016 21:30,6.527
12/7/2016 21:36,6.499
12/7/2016 21:42,6.499
12/7/2016 21:48,6.476
12/7/2016 21:54,6.456
12/7/2016 22:00,6.437
12/7/2016 22:06,6.411
12/7/2016 22:12,6.406
12/7/2016 22:18,6.39
12/7/2016 22:24,6.378
12/7/2016 22:30,6.369
12/7/2016 22:36,6.364
12/7/2016 22:42,6.338
12/7/2016 22:48,6.317
12/7/2016 22:54,6.305
12/7/2016 23:00,6.247
12/7/2016 23:06,6.232
12/7/2016 23:12,6.217
12/7/2016 23:18,6.204
12/7/2016 23:24,6.188
12/7/2016 23:30,6.157
12/7/2016 23:36,6.156
12/7/2016 23:42,6.14
12/7/2016 23:48,6.142
12/7/2016 23:54,6.119
12/8/2016 0:00,6.122
12/8/2016 0:06,6.116
12/8/2016 0:12,6.102
12/8/2016 0:18,6.093
12/8/2016 0:24,6.078
12/8/2016 0:30,6.083
12/8/2016 0:36,6.07
12/8/2016 0:42,6.074
12/8/2016 0:48,6.114
12/8/2016 0:54,6.11
12/8/2016 1:00,6.102
12/8/2016 1:06,6.111
12/8/2016 1:12,6.115
12/8/2016 1:18,6.132
12/8/2016 1:24,6.137
12/8/2016 1:30,6.153
12/8/2016 1:36,6.171
12/8/2016 1:42,6.186
12/8/2016 1:48,6.212
12/8/2016 1:54,6.237
12/8/2016 2:00,6.247
12/8/2016 2:06,6.264
12/8/2016 2:12,6.294
12/8/2016 2:18,6.308
12/8/2016 2:24,6.333
12/8/2016 2:30,6.363
12/8/2016 2:36,6.394
12/8/2016 2:42,6.422
12/8/2016 2:48,6.465
12/8/2016 2:54,6.501
12/8/2016 3:00,6.517
12/8/2016 3:06,6.556
12/8/2016 3:12,6.591
12/8/2016 3:18,6.613
12/8/2016 3:24,6.639
12/8/2016 3:30,6.681
12/8/2016 3:36,6.719
12/8/2016 3:42,6.749
12/8/2016 3:48,6.778
12/8/2016 3:54,6.811
12/8/2016 4:00,6.835
12/8/2016 4:06,6.866
12/8/2016 4:12,6.914
12/8/2016 4:18,6.937
12/8/2016 4:24,6.962
12/8/2016 4:30,6.996
12/8/2016 4:36,7.039
12/8/2016 4:42,7.063
12/8/2016 4:48,7.079
12/8/2016 4:54,7.099
12/8/2016 5:00,7.137
12/8/2016 5:06,7.16
12/8/2016 5:12,7.174
12/8/2016 5:18,7.188
12/8/2016 5:24,7.201
12/8/2016 5:30,7.212
12/8/2016 5:36,7.235
12/8/2016 5:42,7.239
12/8/2016 5:48,7.246
12/8/2016 5:54,7.246
12/8/2016 6:00,7.263
12/8/2016 6:06,7.267
12/8/2016 6:12,7.279
12/8/2016 6:18,7.259
12/8/2016 6:24,7.257
12/8/2016 6:30,7.26
12/8/2016 6:36,7.243
12/8/2016 6:42,7.238
12/8/2016 6:48,7.232
12/8/2016 6:54,7.228
12/8/2016 7:00,7.213
12/8/2016 7:06,7.189
12/8/2016 7:12,7.173
12/8/2016 7:18,7.151
12/8/2016 7:24,7.148
12/8/2016 7:30,7.122
12/8/2016 7:36,7.109
12/8/2016 7:42,7.081
12/8/2016 7:48,7.08
12/8/2016 7:54,7.058
12/8/2016 8:00,7.038
12/8/2016 8:06,7.027
12/8/2016 8:12,6.992
12/8/2016 8:18,6.976
12/8/2016 8:24,6.954
12/8/2016 8:30,6.94
12/8/2016 8:36,6.914
12/8/2016 8:42,6.903
12/8/2016 8:48,6.875
12/8/2016 8:54,6.844
12/8/2016 9:00,6.83
12/8/2016 9:06,6.814
12/8/2016 9:12,6.793
12/8/2016 9:18,6.769
12/8/2016 9:24,6.752
12/8/2016 9:30,6.726
12/8/2016 9:36,6.708
12/8/2016 9:42,6.679
12/8/2016 9:48,6.656
12/8/2016 9:54,6.633
12/8/2016 10:00,6.626
12/8/2016 10:06,6.612
12/8/2016 10:12,6.593
12/8/2016 10:18,6.564
12/8/2016 10:24,6.533
12/8/2016 10:30,6.52
12/8/2016 10:36,6.505
12/8/2016 10:42,6.471
12/8/2016 10:48,6.435
12/8/2016 10:54,6.43
12/8/2016 11:00,6.4
12/8/2016 11:06,6.393
12/8/2016 11:12,6.355
12/8/2016 11:18,6.346
12/8/2016 11:24,6.337
12/8/2016 11:30,6.318
12/8/2016 11:36,6.304
12/8/2016 11:42,6.287
12/8/2016 11:48,6.26
12/8/2016 11:54,6.259
12/8/2016 12:00,6.231
12/8/2016 12:06,6.202
12/8/2016 12:12,6.198
12/8/2016 12:18,6.178
12/8/2016 12:24,6.179
12/8/2016 12:30,6.181
12/8/2016 12:36,6.174
12/8/2016 12:42,6.172
12/8/2016 12:48,6.175
12/8/2016 12:54,6.174
12/8/2016 13:00,6.179
12/8/2016 13:06,6.177
12/8/2016 13:12,6.198
12/8/2016 13:18,6.181
12/8/2016 13:24,6.182
12/8/2016 13:30,6.198
12/8/2016 13:36,6.196
12/8/2016 13:42,6.211
12/8/2016 13:48,6.223
12/8/2016 13:54,6.243
12/8/2016 14:00,6.266
12/8/2016 14:06,6.28
12/8/2016 14:12,6.298
12/8/2016 14:18,6.307
12/8/2016 14:24,6.343
12/8/2016 14:30,6.366
12/8/2016 14:36,6.378
12/8/2016 14:42,6.424
12/8/2016 14:48,6.453
12/8/2016 14:54,6.482
12/8/2016 15:00,6.501
12/8/2016 15:06,6.527
12/8/2016 15:12,6.557
12/8/2016 15:18,6.583
12/8/2016 15:24,6.613
12/8/2016 15:30,6.653
12/8/2016 15:36,6.674
12/8/2016 15:42,6.693
12/8/2016 15:48,6.705
12/8/2016 15:54,6.73
12/8/2016 16:00,6.764
12/8/2016 16:06,6.79
12/8/2016 16:12,6.821
12/8/2016 16:18,6.824
12/8/2016 16:24,6.864
12/8/2016 16:30,6.884
12/8/2016 16:36,6.917
12/8/2016 16:42,6.942
12/8/2016 16:48,6.951
12/8/2016 16:54,6.974
12/8/2016 17:00,6.996
